2017-08-26T17:03:52.829000,0,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:52.829000,0,zhangdong,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:52.829000,0,overwatch,3,1.05,-2.86,0,0,Idle
2017-08-26T17:03:52.829000,0,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:52.829000,0,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:53.129000,1,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:53.129000,1,zhangdong,-6,1.05,-1.77,18.882448,3.468421,Idle
2017-08-26T17:03:53.129000,1,overwatch,3,1.05,-2.86,0,0,Idle
2017-08-26T17:03:53.129000,1,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:53.129000,1,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:53.429000,2,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:53.429000,2,zhangdong,-6,1.05,-1.77,18.998539,3.499607,Idle
2017-08-26T17:03:53.429000,2,overwatch,3,1.05,-2.86,359.733948,0,Idle
2017-08-26T17:03:53.429000,2,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:53.729000,3,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:53.729000,3,overwatch,3,1.05,-2.86,329.586487,359.701538,Idle
2017-08-26T17:03:53.729000,3,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:53.729000,3,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:53.729000,3,zhangdong,-6,1.05,-1.77,19.099838,3.501807,Idle
2017-08-26T17:03:53.729000,3,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:54.029000,4,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.029000,4,overwatch,3,1.05,-2.86,328.80307,359.700012,Idle
2017-08-26T17:03:54.029000,4,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:54.029000,4,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.029000,4,zhangdong,-6,1.05,-1.77,18.593283,2.40896,Idle
2017-08-26T17:03:54.029000,4,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:54.329000,5,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.329000,5,overwatch,3,1.05,-2.86,326.507111,359.700012,Idle
2017-08-26T17:03:54.329000,5,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:54.329000,5,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.329000,5,zhangdong,-6,1.05,-1.77,17.338387,1.008008,Idle
2017-08-26T17:03:54.329000,5,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:54.629000,6,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.629000,6,overwatch,3,1.05,-2.86,298.188019,0.061898,Idle
2017-08-26T17:03:54.629000,6,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:54.629000,6,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.629000,6,zhangdong,-6,1.05,-1.77,5.464104,1.875402,Idle
2017-08-26T17:03:54.629000,6,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:54.929000,7,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.929000,7,overwatch,3,1.05,-2.86,297.573853,359.469299,Idle
2017-08-26T17:03:54.929000,7,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:54.929000,7,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:54.929000,7,zhangdong,-6,1.05,-1.77,347.772583,2.499598,Idle
2017-08-26T17:03:54.929000,7,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:55.229000,8,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:55.229000,8,overwatch,3,1.05,-2.86,298.405945,358.398132,Idle
2017-08-26T17:03:55.229000,8,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:55.229000,8,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:55.229000,8,zhangdong,-6,1.05,-1.77,344.805908,2.499982,Idle
2017-08-26T17:03:55.229000,8,weiyi9,-8.47,1.05,2.55,0,0,Idle
2017-08-26T17:03:55.229000,8,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:55.529000,9,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:55.529000,9,overwatch,3,1.05,-2.86,298.6315,358.617401,Idle
2017-08-26T17:03:55.529000,9,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:55.529000,9,peijiqiu,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:55.529000,9,zhangdong,-6,1.05,-1.77,341.00174,2.599764,Idle
2017-08-26T17:03:55.529000,9,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:55.529000,9,connie,-8.47,1.05,1.55,0,0,Idle
2017-08-26T17:03:55.829000,10,dslwz2008,-6,1.05,-1.77,0,0,Idle
2017-08-26T17:03:55.829000,10,overwatch,3,1.05,-2.86,298.501801,358.600128,Idle
2017-08-26T17:03:55.829000,10,wudonghaha,-6,1.05,-3.77,180,0,Idle
2017-08-26T17:03:55.829000,10,zhangdong,-6,1.05,-1.77,342.040649,15.113748,Idle
2017-08-26T17:03:55.829000,10,zangyuan123,6,1.05,-2.95,0,0,Idle
2017-08-26T17:03:55.829000,10,connie,-8.47,1.05,1.55,0,0,Idle
2017-08-26T17:03:55.829000,10,peijiqiu,-6,1.05,-3.77,180,0,Idle
